video_id,channel_id,published_at,status,last_polled_at,next_poll_at,current_interval_hours,created_at,thumbnail_url,title,description,tags,category_id,duration,discovery_lag_h,first_scrape_at,last_scrape_at,true_first_age_h,true_last_age_h
lofRt47McWI,UCjK3LREYZUrNKnk56Prhe4w,2026-08-06 12:00:06+00:00,active,2026-08-17 17:35:26.503423+00,2026-08-17 18:35:26.503423+00,1.0,2026-07-27 02:05:18.831017+00:00,https://i.ytimg.com/vi/lofRt47McWI/maxresdefault.jpg,"✨🌌🎵The Noble Fivefold Morality🎵 - ""Ariya Pañca Sīla""🎵✨ (A Sci-Fi Dark Ambient Dhamma Exploration)📝🌌🎵","✨ ""The Noble Five Precepts are not a mere pledge of abstinence. They are established naturally, according to one's spiritual fruit.""

Dive deep into the profound distinction between ritualistic vows and the true, unshakable 'Ariya Pañca Sīla' (Noble Fivefold Morality) possessed by a Sotāpanna (Stream-Enterer). Set against a cold, dystopian backdrop of dark sci-fi ambient textures, mechanical clock beats, and heavy sub-bass drone, this track breaks down the five structural dimensions of transcendental virtue:

🌌 OPERATIONAL DIRECTIVE: THE FIVEFIRE ARCHITECTURE MISSION PROTOCOL: SAMSARIC LOOP BREAK

""PURGE THE MALWARE. SHIELD THE INPUTS. OVERRIDE THE MATRIX.""

1. Pahāṇa Sīla (පහාණ සීල) – The De-allocation Protocol (Abandonment)
2. Vēramaṇī Sīla (වේරමණී සීල) – The Fireing Wall Protocol (Abstinence)
3. Saṁvara Sīla (සංවර සීල) – The Sensor Containment Protocol (Restraint)
4. Cētana Sīla (චේතන සීල) – The Intentional Directive Protocol (Volition)
5. Avitikkama Sīla (අවිතික්කම සීල) – The Zero-Infringement Protocol (Non-Transgression)

INITIALIZING FOREGROUND CODE... SYSTEM LOCKED TO NIBBĀNA HORIZON.
--------------

🎵 Lyrics:

Refraining from the five misconducts ('paṁca duścaritaya') is a vow taken as a ritual observance ('vata'). 
Even before the Buddha, it was practiced in such a manner. 
But know this: the Noble fivefold morality or 'ariya paṁca sīla' is something entirely different.
ලෝ සම්මතයෙහි පස් දුශ්චරිතෙන්
වැළකුම වතකිය වන්නෙ සමාදාන්
බුදුන්ට පෙරදිත් කර ඇත මෙලෙසින් 
අරිය පංච සිල් වෙනකක් දැනගන්

The fivefold morality ('ariya paṁca sīlaya') relates to each of the ten unwholesome acts,through five forms: 
'pahāna sīla', the morality of abandonment; 
'vēramaṇī sīla, the morality of abstinence; 
'saṁvara sīla', the morality of restraint; 
'cētana sīla', the morality of volition; and 
'avitikkama sīla', the morality of non-transgression.
දස අකුසල් එක එකකට වෙනමම
පන්සිල් මෙපරිදි ඇත්තේ සැමටම
පහාණ, විරමණ ඒ හා සමගම
චේතන, සංවර හා අවිතික්කම

The Noble Five Precepts ('pansil/paṁca sīlaya') are not a mere pledge of abstinence ('sil vata'). 
They are established naturally, according to one's spiritual fruit ('magapala').
Through the example of a 'sōtāpanna',let us examine what these five forms of morality ('sīlaya')are.
අරිය පන්සිල් වතක් නොවන්නේ
මගපල තරමට පිහිටනු වන්නේ
සෝතාපන්නවු උතුමෙක් ගන්නේ
ඔහුට අනුව පන්සිල් විමසන්නේ

The abandonment of sins arising from the ten unwholesome acts, 
to the extent that one will never again fall into the four lower realms because of them,
is identified as 'pahāna sīla' or the morality of abandonment.
සතර අපාගත නොවනා තරමට
දස අකුසල් කර සිදුවන පාපෙට
වැටෙන්න බැරි ලෙස පහවුණු විලසට
පහාණ සීලය ලෙස ඇත නම්කොට

The abstinence from the ten unwholesome acts, 
to the extent that one will never again fall into the four lower realms by seeking delight in them, 
is identified as 'vēramaṇī sīla' or the morality of abstinence.
සතර අපාගත නොවනා තරමට
දස අකුසල් නොකරයි රමණය කොට
දැනගත හැකිවෙයි නැගිලා එනවිට
වේරමණී සීලය මේ විදියට

The non-arising of potent sinful intentions,
to the extent that one will never again fall into the four lower realms,
is identified as 'cētana sīla' or the morality of volition.
සතර අපාගත නොවනා තරමට
දස අකුසල් පිලිබඳ බලවත් කොට
පාප චේතනා නොනැගෙන විලසට
චේතන සීලය ලෙස ඇත නම්කොට

The non-arising of indisciplined obsession with sinful actions,
to the extent that one will never again fall into the four lower realms,
is identified as 'saṁvara sīla' or the morality of restraint.
සතර අපාගත නොවනා තරමට
දස අකුසල් කර සිදුවන පාපෙට
ගැති අසංවරය නොනැගෙන විලසට
සංවර සීලය ලෙස ඇත නම්කොට

The permanent retention of this acquired morality,
to the extent that one will never again fall into the four lower realms,
is identified as 'avitikkama sīla' or the morality of non-transgression.
සතර අපාගත නොවනා තරමට
ලැබිලා ඇති මේ සීලය කිසිවිට
නැති නොවනා ලෙස පිහිටන අයුරට
අවිතික්කකම සිල් ලෙස ඇත නම්කොට

Seeing that all encountered worldly conditions are subject to 
'anicca', 'dukka', 'anatta', and 'asubha'; it opens the eye of wisdom. 
It is from this realization that the Noble fivefold morality ('pansil/paṁca sīlaya') is born.
එන එන ලෝදම් අනිසිය දුක්කය
එනිසා අනත්ත වෙයි එය අසුභය
දකිමින ප්‍රඥා ඇසද පහළ විය
එතැනින් හටගන්නේ පන්සීලය

However, if one strives with effort to fulfill an abstinence pledge ('sil vata') to overcome a barrier
that prevents one from seeing the inauspiciousness or 'asubhaya' of worldly conditions,
that practiced vow ('sil vata') becomes a supporting condition ('upaniśraya') for true morality or 'sīlaya'.
යමක් නිසා ලෝ දම්වල අසුභය
දැකගන්නට බාධා වන තැන එය
වතක් විලස පුරතොත් ගෙන විරිය
පුරනා වත සීලෙට උපනිසිය

'Pahāṇa sīla, vēramaṇī sīla, saṁvara sīla, cētana sīla, avitikkama sīla'... 'sīla'... 'sīla'...
පහාණ සීල, වේරමණී සීල, සංවර සීල, චේතන සීල, අවිතික්කම සීල... සීල... සීල...
--------------

Experience the Dhamma through an atmospheric, electronic lens where ancient wisdom meets futuristic sonic soundscapes. 

#Dhamma #AriyaSila #Sotapanna #DarkAmbient #SciFiAmbient #BuddhistPhilosophy #MeditationMusic #SunoAI","[""Waharaka"",""Buddhism"",""Theravada"",""srilanka"",""Buddhist"",""mindfulness"",""spiritual"",""calm"",""meditation"",""nirvana""]",29.0,PT5M15S,-249.91310249527777,2026-07-27 02:06:50.602131+00:00,2026-08-15 11:30:36.127709+00:00,-249.88761051916666,215.50836880805556
lOVg2lrgEko,UCKS1HX4moHCcDBZnM9k4giw,2026-08-03 20:28:55+00:00,active,2026-08-17 17:35:26.503423+00,2026-08-17 18:35:26.503423+00,1.0,2026-08-02 13:51:54.972144+00:00,https://i.ytimg.com/vi/lOVg2lrgEko/maxresdefault.jpg,⭕ Booba LIVE: Non-Stop Stream,"Welcome to Booba TV! Watch Booba live and enjoy full episodes, funny surprises, and curious discoveries. Booba and his friends visit new places, get into playful trouble, and share cheerful cartoon adventures for kids and families all day long.

Subscribe ▶ http://boobatv.com  

🎮 Play & explore with Booba:  
🍳 Booba Kitchen — http://boobatv.com/BoobaKitchen  
🎓 Educational Games — https://boobatv.com/EducationalGames  
🧀 Booba RUSH — http://boobatv.com/BoobaRUSH  

#booba #livestream #cartoons247 #fullepisodes #cartoon #funnycartoons #boobatv #cartoonsforkids","[""Booba Live"",""Booba Live Stream"",""animation"",""best cartoons 2026"",""booba"",""booba 24/7"",""booba all episodes"",""booba cartoon"",""booba cartoon marathon"",""booba compilation"",""booba full episodes"",""booba full series"",""booba funny cartoon"",""booba live stream"",""booba new"",""booba non-stop"",""booba online"",""cartoons"",""cartoons for kids"",""funny cartoon"",""funny cartoons""]",1.0,PT11H54M58S,-30.616674404444446,2026-08-02 13:55:19.133934+00:00,2026-08-15 11:30:36.127709+00:00,-30.55996279611111,279.0280910302778
LPr3tA2Yz68,UCCK3OZi788Ok44K97WAhLKQ,2026-08-04 02:11:27+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-08-04 03:34:16.675504+00:00,https://i.ytimg.com/vi/LPr3tA2Yz68/maxresdefault.jpg,මහර ගැටුම : රැඳවියන් කෝල් කරලා ඥාතීන් ගෙන්වා ගෙන  උද්ඝෝෂණ කරලා... | Ada Derana,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

මහර ගැටුම : රැඳවියන් කෝල් කරලා ඥාතීන් ගෙන්වා ගෙන 
උද්ඝෝෂණ කරලා...

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews","[""AdaDerana"",""News"",""TvDerana"",""Sri Lanka"",""Colombo News"",""sri lanka news"",""news today"",""news derana"",""news ada derana"",""ada derana news"",""news sri lanka"",""news now"",""adaderananews"",""ada derana"",""latest news"",""derana news"",""today news"",""2026""]",25.0,PT1M42S,1.3804654177777778,2026-08-04 03:35:19.332880+00:00,2026-08-15 11:50:20.593489+00:00,1.3978702444444444,273.6482204136111
LPWibdT37Nc,UCckltLEhFLv8Xz_lQhYfwmg,2026-08-06 12:38:45+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-08-06 14:32:55.540381+00:00,https://i.ytimg.com/vi/LPWibdT37Nc/maxresdefault.jpg,"""ආණ්ඩුවට ප්‍රජාතන්ත්‍රවාදය උදෙසා නීතිඥයන්ගෙන් උපදෙස්..- Hiru News","""සැබෑ ජනතා මතය මත පමණක් නීතිය සංශෝධනය කරන්න..""
ආණ්ඩුවට ප්‍රජාතන්ත්‍රවාදය උදෙසා නීතිඥයන්ගෙන් උපදෙස්..- Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts","[""hiru news"",""hiru tv"",""hiru tv news"",""hiru news live"",""hiru tv news live"",""hiru news today"",""හිරු"",""හිරු ප්‍රවෘත්ති"",""හිරු නිවුස්"",""hiru news 11.55"",""hiru news 6.55"",""hiru news 9.55"",""breaking news"",""latest news"",""sri lanka news"",""sinhala news"",""english news"",""HiruMedia"",""News 2024""]",25.0,PT8M48S,1.902927883611111,2026-08-06 14:35:27.315007+00:00,2026-08-15 11:50:20.593489+00:00,1.9450875019444445,215.1932204136111
lPxYvBu9wmE,UCglXlpWjIi95auM3umWWLdw,2026-08-05 13:30:16+00:00,active,2026-08-17 17:35:26.503423+00,2026-08-17 18:35:26.503423+00,1.0,2026-08-05 14:31:03.256861+00:00,https://i.ytimg.com/vi/lPxYvBu9wmE/maxresdefault.jpg,100K से 33 Million तक का सफर 🏆 #shorts,"100K से 33 Million तक का सफर 🏆

SUBSCRIBE TO THE CHANNEL FOR MORE VIDEOS

 DON'T FORGET TO LIKE, COMMENT & SHARE

instagram-👇

 https://Instagram.com/techmasterco

Main Channel-👇

https://youtube.com/c/TechMasterAK

Business inquiry:- itstechmaster@gmail.com

Disclaimer
Copyright disclaimer under Section 107 of the Copyright Act 1976, allowance is made for fair use for purposes such as criticism, comment, news, reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing; non-profit educational or personal use tips the balance in favour of fair use. No copyright infringement intended....

#shorts","[""tech master"",""shorts"",""technology"",""facts"",""arvind kharra"",""youtube shorts"",""youtube success"",""creator journey"",""content creator"",""viral shorts"",""youtube growth"",""youtube milestone"",""youtube motivation"",""success story"",""inspiring journey"",""viral creator"",""shorts creator"",""youtube algorithm"",""content strategy"",""social media growth"",""creator tips"",""digital creator"",""viral video"",""youtube india"",""hindi shorts"",""motivational shorts"",""million views"",""viral content"",""shorts viral"",""spider-man""]",28.0,PT31S,1.0131269058333332,2026-08-05 14:35:26.343957+00:00,2026-08-15 11:30:36.127709+00:00,1.0862066547222222,238.00559103027777
LRRDmQ29Yg4,UCCK3OZi788Ok44K97WAhLKQ,2026-07-31 13:13:17+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-07-31 14:32:36.552931+00:00,https://i.ytimg.com/vi/LRRDmQ29Yg4/maxresdefault.jpg,පූජිත්ගේ මරණ දඬුවම ගැන අහපු ප්‍රශ්නයට මෛත්‍රී දුන්න පිළිතුර | Ada Derana,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

පූජිත්ගේ මරණ දඬුවම ගැන අහපු ප්‍රශ්නයට මෛත්‍රී දුන්න පිළිතුර | Ada Derana

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews","[""AdaDerana"",""News"",""TvDerana"",""Sri Lanka"",""Colombo News"",""sri lanka news"",""news today"",""news derana"",""news ada derana"",""ada derana news"",""news sri lanka"",""news now"",""adaderananews"",""ada derana"",""latest news"",""derana news"",""today news"",""2026""]",25.0,PT31S,1.322098036388889,2026-07-31 14:35:22.593809+00:00,2026-08-15 11:50:20.593489+00:00,1.3682205025,358.6176648580556
LSDRQn2fPyc,UCgnFSj7jQffD5V5m05j4dPw,2026-07-31 14:35:35+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-07-31 14:32:36.552931+00:00,https://i.ytimg.com/vi/LSDRQn2fPyc/maxresdefault.jpg,Breaking News | හිටපු ආරක්ෂක ලේකම් හේමසිරි ප්‍රනාන්දුට මරණ දඬුවම |  31.07.2026,"Breaking News - 31.07.2026
Newsfirst.lk is a leading news website in Sri Lanka that provides a wide range of news and information on current events, politics, sports, weather, exams, business, entertainment, and world news. The website is known for its comprehensive coverage of breaking news and top stories from around the country and is a reliable source of up-to-date news and information. In addition to its news coverage, Newsfirst.lk also offers a variety of features and multimedia content, including video reports, podcasts, and photo galleries. Overall, Newsfirst.lk is an excellent resource for staying informed about the latest developments in Sri Lanka and around the world.


👉 Facebook Channel: https://m.me/j/AbaQ5X0ZEJrNW3q2/
👉 Whatsapp Channel එකට එකතු වෙන්න https://news1st.lk/WhatsappChannel
👉 Subscribe us: https://www.youtube.com/NewsFirstSrilanka

👉 JOIN US 
📌 Whatsapp - https://news1st.lk/whatsappg9
📌 Telegram - https://news1st.lk/Telegram  
📌 Viber - https://news1st.lk/viber  

👉 FOLLOW US    
📌Instagram - https://news1st.lk/instagram 
📌Youtube - https://news1st.lk/youtube 
📌Twitter - https://news1st.lk/twitter 
📌Tiktok - https://news1st.lk/tiktok 
📌Facebook - https://news1st.lk/facebook



Web: www.newsfirst.lk
Email: contact@newsfirst.lk
Telephone: +94 114792700

#News1st #SirasaTV #SirasaNews #BreakingNews #NewsLive #NewsfirstDigital #WithThePeople #NewsAtSeven #NewsAtTen  #WeReportYouDecide","[""breaking news sri lanka"",""cricket sri lanka"",""English news"",""Investigative journalism"",""Live streaming"",""sirasa news"",""sirasa tv"",""sri lanka"",""Sri Lanka news"",""Sri Lanka politics"",""Sri Lanka sports"",""TV news"",""ලංකා නිවුස්"",""ශ්‍රී ලංකා ප්‍රවෘත්ති"",""සිංහල නිව්ස්"",""news1st"",""Newsfirst Sri Lanka"",""Breaking News"",""Sri Lanka News Today"",""Sri Lanka News Live"",""Sri Lanka News Sinhala""]",22.0,PT4M41S,-0.049568630277777775,2026-07-31 14:35:22.593809+00:00,2026-08-15 11:50:20.593489+00:00,-0.0034461641666666664,357.24599819138894
LSKkv8BwnJY,UCckltLEhFLv8Xz_lQhYfwmg,2026-07-28 14:24:57+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-07-28 14:34:06.693942+00:00,https://i.ytimg.com/vi/LSKkv8BwnJY/maxresdefault.jpg,පිටකොටුව උණුසුම් කළ බස් හුටපටේ - Hiru News,"පිටකොටුව උණුසුම් කළ බස් හුටපටේ - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts","[""hiru news"",""hiru tv"",""hiru tv news"",""hiru news live"",""hiru tv news live"",""hiru news today"",""හිරු"",""හිරු ප්‍රවෘත්ති"",""හිරු නිවුස්"",""hiru news 11.55"",""hiru news 6.55"",""hiru news 9.55"",""breaking news"",""latest news"",""sri lanka news"",""sinhala news"",""english news"",""HiruMedia"",""News 2024""]",25.0,PT28S,0.15269276166666668,2026-07-28 14:45:22.053353+00:00,2026-08-15 11:50:20.593489+00:00,0.34029259805555556,429.42322041361115
LSPeIoZ-m3g,UCCK3OZi788Ok44K97WAhLKQ,2026-07-29 02:23:31+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-07-29 03:36:11.438426+00:00,https://i.ytimg.com/vi/LSPeIoZ-m3g/maxresdefault.jpg,කඩුවෙල සංඛපිට්ඨි පුරාණ රජමහා විහාරයේ 183වැනි පෙරහැර මංගල්‍යය,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews","[""AdaDerana"",""News"",""TvDerana"",""Sri Lanka"",""Colombo News"",""sri lanka news"",""news today"",""news derana"",""news ada derana"",""ada derana news"",""news sri lanka"",""news now"",""adaderananews"",""ada derana"",""latest news"",""derana news"",""today news"",""2026""]",25.0,PT2M38S,1.211232896111111,2026-07-29 03:45:25.497549+00:00,2026-08-15 11:50:20.593489+00:00,1.3651382080555554,417.44710930250005
LTZd7mcaQfg,UCckltLEhFLv8Xz_lQhYfwmg,2026-07-29 12:45:24+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-07-29 14:29:50.600302+00:00,https://i.ytimg.com/vi/LTZd7mcaQfg/maxresdefault.jpg,'හිරු රාජ ධර්ම ප්‍රතිපදා' මහා දානමය පාරමිතාවේ පුණ්‍යවන්ත අවස්ථා.. - Hiru News,"භික්ෂුන් දහස් නමක් විෂයෙහි පිරිනැමුණු එතෙක් මෙතෙක් ඉතිහාසයේ මහා දානමය පිංකම
'හිරු රාජ ධර්ම ප්‍රතිපදා' මහා දානමය පාරමිතාවේ පුණ්‍යවන්ත අවස්ථා.. - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts","[""hiru news"",""hiru tv"",""hiru tv news"",""hiru news live"",""hiru tv news live"",""hiru news today"",""හිරු"",""හිරු ප්‍රවෘත්ති"",""හිරු නිවුස්"",""hiru news 11.55"",""hiru news 6.55"",""hiru news 9.55"",""breaking news"",""latest news"",""sri lanka news"",""sinhala news"",""english news"",""HiruMedia"",""News 2024""]",25.0,PT1M38S,1.740722306111111,2026-07-29 14:30:40.578390+00:00,2026-08-15 11:50:20.593489+00:00,1.7546051083333332,407.0823870802778
Lu9Bvvxhpd8,UCn0XmAUFv6d2tofMFEesSNw,2026-07-29 02:00:32+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-07-29 03:36:11.438426+00:00,https://i.ytimg.com/vi/Lu9Bvvxhpd8/maxresdefault.jpg,මම මේක හොයනවා 🤨,"ලංකාවේ ජනප්‍රියම ටෙලිනාට්‍යය සහ වැඩසටහන් නැරඹීමට #SirasaTV Youtube නාලිකාව දැන්ම Subscribe කරන්න 
👉 www.youtube.com/@SirasaOfficial

𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 
*𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸 - https://www.facebook.com/sirasatvlk
*𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺 - https://www.instagram.com/sirasatv.lk 
*𝗧𝗶𝗸𝗧𝗼𝗸 - https://www.tiktok.com/@sirasatv
*𝗧𝘄𝗶𝘁𝘁𝗲𝗿 - https://www.twitter.com/sirasatvlk 
*𝗪𝗲𝗯 - https://www.sirasatv.lk

#SirasaTV #ThePeoplesChannel #lka","[""sirasa tv"",""sirasa tv youtube"",""sirasa tv live""]",24.0,PT34S,1.5942884516666667,2026-07-29 03:45:25.497549+00:00,2026-08-15 11:50:20.593489+00:00,1.7481937636111111,417.8301648580556
LV_oV4B-PY8,UCCK3OZi788Ok44K97WAhLKQ,2026-08-03 02:22:13+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-08-03 03:51:57.327570+00:00,https://i.ytimg.com/vi/LV_oV4B-PY8/maxresdefault.jpg,පූජිත් හා හේමසිරිට කොටු රෙදි අන්දයි | Ada Derana,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews","[""AdaDerana"",""News"",""TvDerana"",""Sri Lanka"",""Colombo News"",""sri lanka news"",""news today"",""news derana"",""news ada derana"",""ada derana news"",""news sri lanka"",""news now"",""adaderananews"",""ada derana"",""latest news"",""derana news"",""today news"",""2026""]",25.0,PT2M33S,1.4956465472222222,2026-08-03 03:55:19.305277+00:00,2026-08-15 11:50:20.593489+00:00,1.5517514658333333,297.4687759691667
lVmWUomHdJg,UCCK3OZi788Ok44K97WAhLKQ,2026-08-04 13:18:33+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-08-04 03:34:16.675504+00:00,https://i.ytimg.com/vi/lVmWUomHdJg/maxresdefault.jpg,අද දින පාර්ලිමේන්තු සභා වාරය | 2026-08-04 | Ada Derana,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews","[""AdaDerana"",""News"",""TvDerana"",""Sri Lanka"",""Colombo News"",""sri lanka news"",""news today"",""news derana"",""news ada derana"",""ada derana news"",""news sri lanka"",""news now"",""adaderananews"",""ada derana"",""latest news"",""derana news"",""today news"",""2026""]",25.0,PT8H33M55S,-9.737867915555556,2026-08-04 03:35:19.332880+00:00,2026-08-15 11:50:20.593489+00:00,-9.720463088888888,262.5298870802778
lwNG-Bka_Kw,UCCK3OZi788Ok44K97WAhLKQ,2026-08-06 02:11:49+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-08-06 03:33:25.199936+00:00,https://i.ytimg.com/vi/lwNG-Bka_Kw/maxresdefault.jpg,දවසේ කාටූන් විස්තරේ | Ada Derana,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews","[""AdaDerana"",""News"",""TvDerana"",""Sri Lanka"",""Colombo News"",""sri lanka news"",""news today"",""news derana"",""news ada derana"",""ada derana news"",""news sri lanka"",""news now"",""adaderananews"",""ada derana"",""latest news"",""derana news"",""today news"",""2026""]",25.0,PT2M47S,1.3600555377777779,2026-08-06 03:35:19.007037+00:00,2026-08-15 11:50:20.593489+00:00,1.391668621388889,225.6421093025
lY-pOFYeWd4,UCCK3OZi788Ok44K97WAhLKQ,2026-07-27 02:55:13+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-07-27 03:59:38.006445+00:00,https://i.ytimg.com/vi/lY-pOFYeWd4/maxresdefault.jpg,ලාල්කාන්තගේ බඩඉරිඟු කතාවට ගොවීන්ගේ විරෝධය  | Ada Derana,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews","[""AdaDerana"",""News"",""TvDerana"",""Sri Lanka"",""Colombo News"",""sri lanka news"",""news today"",""news derana"",""news ada derana"",""ada derana news"",""news sri lanka"",""news now"",""adaderananews"",""ada derana"",""latest news"",""derana news"",""today news"",""2026""]",25.0,PT46S,1.0736129013888889,2026-07-27 04:00:33.655896+00:00,2026-08-15 11:50:20.593489+00:00,1.0890710822222223,464.9187759691667
LYDsHAiquNI,UCckltLEhFLv8Xz_lQhYfwmg,2026-08-07 03:06:20+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-08-07 03:13:34.697113+00:00,https://i.ytimg.com/vi/LYDsHAiquNI/maxresdefault.jpg,මිලියන 5131ක ඉතිරි ගල්අඟුරු පාඩුවට මොකද උනේ..- Hiru News,"මිලියන 5131ක ඉතිරි ගල්අඟුරු පාඩුවට මොකද උනේ..- Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts","[""hiru news"",""hiru tv"",""hiru tv news"",""hiru news live"",""hiru tv news live"",""hiru news today"",""හිරු"",""හිරු ප්‍රවෘත්ති"",""හිරු නිවුස්"",""hiru news 11.55"",""hiru news 6.55"",""hiru news 9.55"",""breaking news"",""latest news"",""sri lanka news"",""sinhala news"",""english news"",""HiruMedia"",""News 2024""]",25.0,PT1M16S,0.12074919805555556,2026-08-07 03:15:25.542409+00:00,2026-08-15 11:50:20.593489+00:00,0.15153955805555555,200.7334981913889
lyUjJRgs8NY,UCCK3OZi788Ok44K97WAhLKQ,2026-08-07 02:54:53+00:00,active,2026-08-17 17:40:34.065725+00,2026-08-17 18:40:34.065725+00,1.0,2026-08-07 03:13:34.697113+00:00,https://i.ytimg.com/vi/lyUjJRgs8NY/maxresdefault.jpg,හදිසියේම නොසන්සුන් වූ නව මැගසින් බන්ධනාගාරයේ අද උදෑසන තත්ත්වය | Ada Derana,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

හදිසියේම නොසන්සුන් වූ නව මැගසින් බන්ධනාගාරයේ අද උදෑසන තත්ත්වය

කොළඹ නව මැගසින් බන්ධනාගාරයේද ඊයේ (6) රාත්‍රියේ රැඳවියන් පිරිසක් අතර යම් නොසන්සුන්තාවක් ඇතිවූ අතර, ඒ හේතුවෙන් පොලීසිය, පොලිස් කැරලි මර්දන ඒකකය සහ පොලිස් විශේෂ කාර්ය බලකාය (STF) වහාම කැඳවා අද උදෑසන වනවිට එහි තත්ත්වය පාලනය කරනු ලැබීය.

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews","[""AdaDerana"",""News"",""TvDerana"",""Sri Lanka"",""Colombo News"",""sri lanka news"",""news today"",""news derana"",""news ada derana"",""ada derana news"",""news sri lanka"",""news now"",""adaderananews"",""ada derana"",""latest news"",""derana news"",""today news"",""2026""]",25.0,PT2M18S,0.31158253138888886,2026-08-07 03:15:25.542409+00:00,2026-08-15 11:50:20.593489+00:00,0.3423728913888889,200.92433152472222
